X;Y;Vtx;Vrx;Gain
43;97;3,588353931;3,256098937;0,907407407
43;98;3,588353931;3,256098937;0,907407407
43;99;3,588353931;3,256098937;0,907407407
43;100;3,588353931;3,256098937;0,907407407
43;101;3,588353931;3,256098937;0,907407407
43;102;3,588353931;3,256098937;0,907407407
43;103;3,588353931;3,256098937;0,907407407
43;104;3,588353931;3,256098937;0,907407407
43;105;3,588353931;3,256098937;0,907407407
43;106;3,588353931;3,256098937;0,907407407
43;107;3,588353931;3,256098937;0,907407407
43;108;3,588353931;3,256098937;0,907407407
43;109;3,588353931;3,256098937;0,907407407
43;110;3,588353931;3,256098937;0,907407407
43;111;3,588353931;3,256098937;0,907407407
43;112;3,588353931;3,256098937;0,907407407
43;113;3,588353931;3,256098937;0,907407407
43;114;3,588353931;3,256098937;0,907407407
43;115;3,588353931;3,256098937;0,907407407
43;116;3,588353931;3,256098937;0,907407407
43;117;3,588353931;3,256098937;0,907407407
43;118;3,588353931;3,256098937;0,907407407
43;119;3,588353931;3,256098937;0,907407407
43;120;3,588353931;3,256098937;0,907407407
43;121;3,588353931;3,256098937;0,907407407
43;122;3,588353931;3,256098937;0,907407407
43;123;3,588353931;3,256098937;0,907407407
43;124;3,588353931;3,256098937;0,907407407
43;125;3,588353931;3,256098937;0,907407407
43;126;3,588353931;3,256098937;0,907407407
43;127;3,588353931;3,256098937;0,907407407
43;128;3,588353931;3,256098937;0,907407407
43;129;3,588353931;3,256098937;0,907407407
43;130;3,588353931;3,256098937;0,907407407
43;131;3,588353931;3,256098937;0,907407407
43;132;3,588353931;3,256098937;0,907407407
43;133;3,588353931;3,256098937;0,907407407
43;134;3,588353931;3,256098937;0,907407407
43;135;3,588353931;3,256098937;0,907407407
43;136;3,588353931;3,256098937;0,907407407
43;137;3,588353931;3,256098937;0,907407407
43;138;3,588353931;3,256098937;0,907407407
43;139;3,588353931;3,256098937;0,907407407
43;140;3,588353931;3,256098937;0,907407407
43;141;3,588353931;3,256098937;0,907407407
43;142;3,588353931;3,256098937;0,907407407
43;143;3,588353931;3,256098937;0,907407407
43;144;3,588353931;3,256098937;0,907407407
43;145;3,588353931;3,256098937;0,907407407
43;146;3,588353931;3,256098937;0,907407407
43;147;3,588353931;3,256098937;0,907407407
43;148;3,588353931;3,256098937;0,907407407
43;149;3,588353931;3,256098937;0,907407407
43;150;3,588353931;3,256098937;0,907407407
43;151;3,588353931;3,256098937;0,907407407
43;152;3,588353931;3,256098937;0,907407407
43;153;3,588353931;3,256098937;0,907407407
43;154;3,588353931;3,256098937;0,907407407
43;155;3,588353931;3,256098937;0,907407407
43;156;3,588353931;3,256098937;0,907407407
43;157;3,588353931;3,256098937;0,907407407
43;158;3,588353931;3,256098937;0,907407407
43;159;3,588353931;3,256098937;0,907407407
43;160;3,588353931;3,256098937;0,907407407
43;161;3,588353931;3,256098937;0,907407407
43;162;3,588353931;3,256098937;0,907407407
43;163;3,588353931;3,256098937;0,907407407
43;164;3,588353931;3,256098937;0,907407407
43;165;3,588353931;3,256098937;0,907407407
43;166;3,588353931;3,256098937;0,907407407
43;167;3,588353931;3,256098937;0,907407407
43;168;3,588353931;3,256098937;0,907407407
43;169;3,588353931;3,256098937;0,907407407
43;170;3,588353931;3,256098937;0,907407407
43;171;3,588353931;3,256098937;0,907407407
43;172;3,588353931;3,256098937;0,907407407
43;173;3,588353931;3,256098937;0,907407407
43;174;3,588353931;3,256098937;0,907407407
43;175;3,588353931;3,256098937;0,907407407
43;176;3,588353931;3,256098937;0,907407407
43;177;3,588353931;3,256098937;0,907407407
43;178;3,588353931;3,256098937;0,907407407
43;179;3,588353931;3,256098937;0,907407407
43;180;3,588353931;3,256098937;0,907407407
44;0;3,588353931;3,256098937;0,907407407
44;1;3,588353931;3,256098937;0,907407407
44;2;3,588353931;3,256098937;0,907407407
44;3;3,588353931;3,256098937;0,907407407
44;4;3,588353931;3,256098937;0,907407407
44;5;3,588353931;3,256098937;0,907407407
44;6;3,588353931;3,256098937;0,907407407
44;7;3,588353931;3,256098937;0,907407407
44;8;3,588353931;3,256098937;0,907407407
44;9;3,588353931;3,256098937;0,907407407
44;10;3,588353931;3,256098937;0,907407407
44;12;3,588353931;3,256098937;0,907407407
44;13;3,588353931;3,256098937;0,907407407
44;14;3,588353931;3,256098937;0,907407407
44;15;3,588353931;3,256098937;0,907407407
44;16;3,588353931;3,256098937;0,907407407
44;17;3,588353931;3,256098937;0,907407407
44;18;3,588353931;3,256098937;0,907407407
44;19;3,588353931;3,256098937;0,907407407
44;20;3,588353931;3,256098937;0,907407407
44;21;3,588353931;3,256098937;0,907407407
44;22;3,588353931;3,256098937;0,907407407
44;23;3,588353931;3,256098937;0,907407407
44;24;3,588353931;3,256098937;0,907407407
44;25;3,588353931;3,256098937;0,907407407
44;26;3,588353931;3,256098937;0,907407407
44;27;3,588353931;3,256098937;0,907407407
44;28;3,588353931;3,256098937;0,907407407
44;29;3,588353931;3,256098937;0,907407407
44;30;3,588353931;3,256098937;0,907407407
44;31;3,588353931;3,256098937;0,907407407
44;32;3,588353931;3,256098937;0,907407407
44;33;3,588353931;3,256098937;0,907407407
44;34;3,588353931;3,256098937;0,907407407
44;35;3,588353931;3,256098937;0,907407407
44;36;3,588353931;3,256098937;0,907407407
44;37;3,588353931;3,256098937;0,907407407
44;38;3,588353931;3,256098937;0,907407407
44;39;3,588353931;3,256098937;0,907407407
44;40;3,588353931;3,256098937;0,907407407
44;41;3,588353931;3,256098937;0,907407407
44;42;3,588353931;3,256098937;0,907407407
44;43;3,588353931;3,256098937;0,907407407
44;44;3,588353931;3,256098937;0,907407407
44;45;3,588353931;3,256098937;0,907407407
44;46;3,588353931;3,256098937;0,907407407
44;47;3,588353931;3,256098937;0,907407407
44;48;3,588353931;3,256098937;0,907407407
44;49;3,588353931;3,256098937;0,907407407
44;50;3,588353931;3,256098937;0,907407407
44;51;3,588353931;3,256098937;0,907407407
44;52;3,588353931;3,256098937;0,907407407
44;53;3,588353931;3,256098937;0,907407407
44;54;3,588353931;3,256098937;0,907407407
44;55;3,588353931;3,256098937;0,907407407
44;56;3,588353931;3,256098937;0,907407407
44;57;3,588353931;3,256098937;0,907407407
44;58;3,588353931;3,256098937;0,907407407
44;59;3,588353931;3,256098937;0,907407407
44;60;3,588353931;3,256098937;0,907407407
44;61;3,588353931;3,256098937;0,907407407
44;62;3,588353931;3,256098937;0,907407407
44;63;3,588353931;3,256098937;0,907407407
44;64;3,588353931;3,256098937;0,907407407
44;65;3,588353931;3,256098937;0,907407407
44;66;3,588353931;3,256098937;0,907407407
44;67;3,588353931;3,256098937;0,907407407
44;68;3,588353931;3,256098937;0,907407407
44;69;3,588353931;3,256098937;0,907407407
44;70;3,588353931;3,256098937;0,907407407
44;71;3,588353931;3,256098937;0,907407407
44;72;3,588353931;3,256098937;0,907407407
44;73;3,588353931;3,256098937;0,907407407
44;74;3,588353931;3,256098937;0,907407407
44;75;3,588353931;3,256098937;0,907407407
44;76;3,588353931;3,256098937;0,907407407
44;77;3,588353931;3,256098937;0,907407407
44;78;3,588353931;3,256098937;0,907407407
44;79;3,588353931;3,256098937;0,907407407
44;80;3,588353931;3,256098937;0,907407407
44;81;3,588353931;3,256098937;0,907407407
44;82;3,588353931;3,256098937;0,907407407
44;83;3,588353931;3,256098937;0,907407407
44;84;3,588353931;3,256098937;0,907407407
44;85;3,588353931;3,256098937;0,907407407
44;86;3,588353931;3,256098937;0,907407407
44;87;3,588353931;3,256098937;0,907407407
44;88;3,588353931;3,256098937;0,907407407
44;89;3,588353931;3,256098937;0,907407407
44;90;3,588353931;3,256098937;0,907407407
44;91;3,588353931;3,256098937;0,907407407
44;92;3,588353931;3,256098937;0,907407407
44;93;3,588353931;3,256098937;0,907407407
44;94;3,588353931;3,256098937;0,907407407
44;95;3,588353931;3,256098937;0,907407407
44;96;3,588353931;3,256098937;0,907407407
44;97;3,588353931;3,256098937;0,907407407
44;98;3,588353931;3,256098937;0,907407407
44;99;3,588353931;3,256098937;0,907407407
44;100;3,588353931;3,256098937;0,907407407
44;101;3,588353931;3,256098937;0,907407407
44;102;3,588353931;3,256098937;0,907407407
44;103;3,588353931;3,256098937;0,907407407
44;104;3,588353931;3,256098937;0,907407407
44;105;3,588353931;3,256098937;0,907407407
44;106;3,588353931;3,256098937;0,907407407
44;107;3,588353931;3,256098937;0,907407407
44;108;3,588353931;3,256098937;0,907407407
44;109;3,588353931;3,256098937;0,907407407
44;110;3,588353931;3,256098937;0,907407407
44;111;3,588353931;3,256098937;0,907407407
44;112;3,588353931;3,256098937;0,907407407
44;113;3,588353931;3,256098937;0,907407407
44;114;3,588353931;3,256098937;0,907407407
44;115;3,588353931;3,256098937;0,907407407
44;116;3,588353931;3,256098937;0,907407407
44;117;3,588353931;3,256098937;0,907407407
44;118;3,588353931;3,256098937;0,907407407
44;119;3,588353931;3,256098937;0,907407407
44;120;3,588353931;3,256098937;0,907407407
44;121;3,588353931;3,256098937;0,907407407
44;122;3,588353931;3,256098937;0,907407407
44;123;3,588353931;3,256098937;0,907407407
44;124;3,588353931;3,256098937;0,907407407
44;125;3,588353931;3,256098937;0,907407407
44;126;3,588353931;3,256098937;0,907407407
44;127;3,588353931;3,256098937;0,907407407
44;128;3,588353931;3,256098937;0,907407407
44;129;3,588353931;3,256098937;0,907407407
44;130;3,588353931;3,256098937;0,907407407
44;131;3,588353931;3,256098937;0,907407407
44;132;3,588353931;3,256098937;0,907407407
44;133;3,588353931;3,256098937;0,907407407
44;134;3,588353931;3,256098937;0,907407407
44;135;3,588353931;3,256098937;0,907407407
44;136;3,588353931;3,256098937;0,907407407
44;137;3,588353931;3,256098937;0,907407407
44;138;3,588353931;3,256098937;0,907407407
44;139;3,588353931;3,256098937;0,907407407
44;140;3,588353931;3,256098937;0,907407407
44;141;3,588353931;3,256098937;0,907407407
44;142;3,588353931;3,256098937;0,907407407
44;143;3,588353931;3,256098937;0,907407407
44;144;3,588353931;3,256098937;0,907407407
44;145;3,588353931;3,256098937;0,907407407
44;146;3,588353931;3,256098937;0,907407407
44;147;3,588353931;3,256098937;0,907407407
44;148;3,588353931;3,256098937;0,907407407
44;149;3,588353931;3,256098937;0,907407407
44;150;3,588353931;3,256098937;0,907407407
44;151;3,588353931;3,256098937;0,907407407
44;152;3,588353931;3,256098937;0,907407407
44;153;3,588353931;3,256098937;0,907407407
44;154;3,588353931;3,256098937;0,907407407
44;155;3,588353931;3,256098937;0,907407407
44;156;3,588353931;3,256098937;0,907407407
44;157;3,588353931;3,256098937;0,907407407
44;158;3,588353931;3,256098937;0,907407407
44;159;3,588353931;3,256098937;0,907407407
44;160;3,588353931;3,256098937;0,907407407
44;161;3,588353931;3,256098937;0,907407407
44;162;3,588353931;3,256098937;0,907407407
44;163;3,588353931;3,256098937;0,907407407
44;164;3,588353931;3,256098937;0,907407407
44;165;3,588353931;3,256098937;0,907407407
44;166;3,588353931;3,256098937;0,907407407
44;167;3,588353931;3,256098937;0,907407407
44;168;3,588353931;3,256098937;0,907407407
44;169;3,588353931;3,256098937;0,907407407
44;170;3,588353931;3,256098937;0,907407407
44;171;3,588353931;3,256098937;0,907407407
44;172;3,588353931;3,256098937;0,907407407
44;173;3,588353931;3,256098937;0,907407407
44;174;3,588353931;3,256098937;0,907407407
44;175;3,588353931;3,256098937;0,907407407
44;176;3,588353931;3,256098937;0,907407407
44;177;3,588353931;3,256098937;0,907407407
44;178;3,588353931;3,256098937;0,907407407
44;179;3,588353931;3,256098937;0,907407407
44;180;3,588353931;3,256098937;0,907407407
45;0;3,588353931;3,256098937;0,907407407
45;1;3,588353931;3,256098937;0,907407407
45;2;3,588353931;3,256098937;0,907407407
45;3;3,588353931;3,256098937;0,907407407
45;4;3,588353931;3,256098937;0,907407407
45;5;3,588353931;3,256098937;0,907407407
45;6;3,588353931;3,256098937;0,907407407
45;7;3,588353931;3,256098937;0,907407407
45;8;3,588353931;3,256098937;0,907407407
45;9;3,588353931;3,256098937;0,907407407
45;10;3,588353931;3,256098937;0,907407407
45;11;3,588353931;3,256098937;0,907407407
45;12;3,588353931;3,256098937;0,907407407
45;13;3,588353931;3,256098937;0,907407407
45;14;3,588353931;3,256098937;0,907407407
45;15;3,588353931;3,256098937;0,907407407
45;16;3,588353931;3,256098937;0,907407407
45;17;3,588353931;3,256098937;0,907407407
45;18;3,588353931;3,256098937;0,907407407
45;19;3,588353931;3,256098937;0,907407407
45;20;3,588353931;3,256098937;0,907407407
45;21;3,588353931;3,256098937;0,907407407
45;22;3,588353931;3,256098937;0,907407407
45;23;3,588353931;3,256098937;0,907407407
45;24;3,588353931;3,256098937;0,907407407
45;25;3,588353931;3,256098937;0,907407407
45;27;3,588353931;3,256098937;0,907407407
45;28;3,588353931;3,256098937;0,907407407
45;29;3,588353931;3,256098937;0,907407407
45;30;3,588353931;3,256098937;0,907407407
45;31;3,588353931;3,256098937;0,907407407
45;32;3,588353931;3,256098937;0,907407407
45;33;3,588353931;3,256098937;0,907407407
45;34;3,588353931;3,256098937;0,907407407
45;35;3,588353931;3,256098937;0,907407407
45;36;3,588353931;3,256098937;0,907407407
45;37;3,588353931;3,256098937;0,907407407
45;38;3,588353931;3,256098937;0,907407407
45;39;3,588353931;3,256098937;0,907407407
45;40;3,588353931;3,256098937;0,907407407
45;41;3,588353931;3,256098937;0,907407407
45;42;3,588353931;3,256098937;0,907407407
45;43;3,588353931;3,256098937;0,907407407
45;44;3,588353931;3,256098937;0,907407407
45;45;3,588353931;3,256098937;0,907407407
45;46;3,588353931;3,256098937;0,907407407
45;47;3,588353931;3,256098937;0,907407407
45;48;3,588353931;3,256098937;0,907407407
45;49;3,588353931;3,256098937;0,907407407
45;50;3,588353931;3,256098937;0,907407407
45;51;3,588353931;3,256098937;0,907407407
45;52;3,588353931;3,256098937;0,907407407
45;53;3,588353931;3,256098937;0,907407407
45;54;3,588353931;3,256098937;0,907407407
45;55;3,588353931;3,256098937;0,907407407
45;56;3,588353931;3,256098937;0,907407407
45;57;3,588353931;3,256098937;0,907407407
45;58;3,588353931;3,256098937;0,907407407
45;59;3,588353931;3,256098937;0,907407407
45;60;3,588353931;3,256098937;0,907407407
45;61;3,588353931;3,256098937;0,907407407
45;62;3,588353931;3,256098937;0,907407407
45;63;3,588353931;3,256098937;0,907407407
45;64;3,588353931;3,256098937;0,907407407
45;65;3,588353931;3,256098937;0,907407407
45;66;3,588353931;3,256098937;0,907407407
45;67;3,588353931;3,256098937;0,907407407
45;68;3,588353931;3,256098937;0,907407407
45;69;3,588353931;3,256098937;0,907407407
45;70;3,588353931;3,256098937;0,907407407
45;71;3,588353931;3,256098937;0,907407407
45;72;3,588353931;3,256098937;0,907407407
45;73;3,588353931;3,256098937;0,907407407
45;74;3,588353931;3,256098937;0,907407407
45;75;3,588353931;3,256098937;0,907407407
45;76;3,588353931;3,256098937;0,907407407
45;77;3,588353931;3,256098937;0,907407407
45;78;3,588353931;3,256098937;0,907407407
45;79;3,588353931;3,256098937;0,907407407
45;80;3,588353931;3,256098937;0,907407407
45;81;3,588353931;3,256098937;0,907407407
45;82;3,588353931;3,256098937;0,907407407
45;83;3,588353931;3,256098937;0,907407407
45;84;3,588353931;3,256098937;0,907407407
45;85;3,588353931;3,256098937;0,907407407
45;86;3,588353931;3,256098937;0,907407407
45;87;3,588353931;3,256098937;0,907407407
45;88;3,588353931;3,256098937;0,907407407
45;89;3,588353931;3,256098937;0,907407407
45;90;3,588353931;3,256098937;0,907407407
45;91;3,588353931;3,256098937;0,907407407
45;92;3,588353931;3,256098937;0,907407407
45;93;3,588353931;3,256098937;0,907407407
45;94;3,588353931;3,256098937;0,907407407
45;95;3,588353931;3,256098937;0,907407407
45;96;3,588353931;3,256098937;0,907407407
45;97;3,588353931;3,256098937;0,907407407
45;98;3,588353931;3,256098937;0,907407407
45;99;3,588353931;3,256098937;0,907407407
45;100;3,588353931;3,256098937;0,907407407
45;101;3,588353931;3,256098937;0,907407407
45;102;3,588353931;3,256098937;0,907407407
45;103;3,588353931;3,256098937;0,907407407
45;104;3,588353931;3,256098937;0,907407407
45;105;3,588353931;3,256098937;0,907407407
45;106;3,588353931;3,256098937;0,907407407
45;107;3,588353931;3,256098937;0,907407407
45;108;3,588353931;3,256098937;0,907407407
45;109;3,588353931;3,256098937;0,907407407
45;110;3,588353931;3,256098937;0,907407407
45;111;3,588353931;3,256098937;0,907407407
45;112;3,588353931;3,256098937;0,907407407
45;113;3,588353931;3,256098937;0,907407407
45;114;3,588353931;3,256098937;0,907407407
45;115;3,588353931;3,256098937;0,907407407
45;116;3,588353931;3,256098937;0,907407407
45;117;3,588353931;3,256098937;0,907407407
45;118;3,588353931;3,256098937;0,907407407
45;119;3,588353931;3,256098937;0,907407407
45;120;3,588353931;3,256098937;0,907407407
45;121;3,588353931;3,256098937;0,907407407
45;122;3,588353931;3,256098937;0,907407407
45;123;3,588353931;3,256098937;0,907407407
45;124;3,588353931;3,256098937;0,907407407
45;125;3,588353931;3,256098937;0,907407407
45;126;3,588353931;3,256098937;0,907407407
45;127;3,588353931;3,256098937;0,907407407
45;128;3,588353931;3,256098937;0,907407407
45;129;3,588353931;3,256098937;0,907407407
45;130;3,588353931;3,256098937;0,907407407
45;131;3,588353931;3,256098937;0,907407407
45;132;3,588353931;3,256098937;0,907407407
45;133;3,588353931;3,256098937;0,907407407
45;134;3,588353931;3,256098937;0,907407407
45;135;3,588353931;3,256098937;0,907407407
45;136;3,588353931;3,256098937;0,907407407
45;137;3,588353931;3,256098937;0,907407407
45;138;3,588353931;3,256098937;0,907407407
45;139;3,588353931;3,256098937;0,907407407
45;140;3,588353931;3,256098937;0,907407407
45;141;3,588353931;3,256098937;0,907407407
45;142;3,588353931;3,256098937;0,907407407
45;143;3,588353931;3,256098937;0,907407407
45;144;3,588353931;3,256098937;0,907407407
45;145;3,588353931;3,256098937;0,907407407
45;146;3,588353931;3,256098937;0,907407407
45;147;3,588353931;3,256098937;0,907407407
45;148;3,588353931;3,256098937;0,907407407
45;149;3,588353931;3,256098937;0,907407407
45;150;3,588353931;3,256098937;0,907407407
45;151;3,588353931;3,256098937;0,907407407
45;152;3,588353931;3,256098937;0,907407407
45;153;3,588353931;3,256098937;0,907407407
45;154;3,588353931;3,256098937;0,907407407
45;155;3,588353931;3,256098937;0,907407407
45;156;3,588353931;3,256098937;0,907407407
45;157;3,588353931;3,256098937;0,907407407
45;158;3,588353931;3,256098937;0,907407407
45;159;3,588353931;3,256098937;0,907407407
45;160;3,588353931;3,256098937;0,907407407
45;161;3,588353931;3,256098937;0,907407407
45;162;3,588353931;3,256098937;0,907407407
45;163;3,588353931;3,256098937;0,907407407
45;164;3,588353931;3,256098937;0,907407407
45;165;3,588353931;3,256098937;0,907407407
45;166;3,588353931;3,256098937;0,907407407
45;167;3,588353931;3,256098937;0,907407407
45;168;3,588353931;3,256098937;0,907407407
45;169;3,588353931;3,256098937;0,907407407
45;170;3,588353931;3,256098937;0,907407407
45;171;3,588353931;3,256098937;0,907407407
45;172;3,588353931;3,256098937;0,907407407
45;173;3,588353931;3,256098937;0,907407407
45;174;3,588353931;3,256098937;0,907407407
45;175;3,588353931;3,256098937;0,907407407
45;176;3,588353931;3,256098937;0,907407407
45;177;3,588353931;3,256098937;0,907407407
45;178;3,588353931;3,256098937;0,907407407
45;179;3,588353931;3,256098937;0,907407407
45;180;3,588353931;3,256098937;0,907407407
46;0;3,588353931;3,256098937;0,907407407
46;1;3,588353931;3,256098937;0,907407407
46;2;3,588353931;3,256098937;0,907407407
46;3;3,588353931;3,256098937;0,907407407
46;4;3,588353931;3,256098937;0,907407407
46;5;3,588353931;3,256098937;0,907407407
46;6;3,588353931;3,256098937;0,907407407
46;7;3,588353931;3,256098937;0,907407407
46;8;3,588353931;3,256098937;0,907407407
46;9;3,588353931;3,256098937;0,907407407
46;10;3,588353931;3,256098937;0,907407407
46;11;3,588353931;3,256098937;0,907407407
46;12;3,588353931;3,256098937;0,907407407
46;13;3,588353931;3,256098937;0,907407407
46;14;3,588353931;3,256098937;0,907407407
46;15;3,588353931;3,256098937;0,907407407
46;16;3,588353931;3,256098937;0,907407407
46;17;3,588353931;3,256098937;0,907407407
46;18;3,588353931;3,256098937;0,907407407
46;19;3,588353931;3,256098937;0,907407407
46;20;3,588353931;3,256098937;0,907407407
46;21;3,588353931;3,256098937;0,907407407
46;22;3,588353931;3,256098937;0,907407407
46;23;3,588353931;3,256098937;0,907407407
46;24;3,588353931;3,256098937;0,907407407
46;25;3,588353931;3,256098937;0,907407407
46;26;3,588353931;3,256098937;0,907407407
46;27;3,588353931;3,256098937;0,907407407
46;28;3,588353931;3,256098937;0,907407407
46;29;3,588353931;3,256098937;0,907407407
46;30;3,588353931;3,256098937;0,907407407
46;31;3,588353931;3,256098937;0,907407407
46;32;3,588353931;3,256098937;0,907407407
46;33;3,588353931;3,256098937;0,907407407
46;34;3,588353931;3,256098937;0,907407407
46;35;3,588353931;3,256098937;0,907407407
46;36;3,588353931;3,256098937;0,907407407
46;37;3,588353931;3,256098937;0,907407407
46;38;3,588353931;3,256098937;0,907407407
46;39;3,588353931;3,256098937;0,907407407
46;40;3,588353931;3,256098937;0,907407407
46;41;3,588353931;3,256098937;0,907407407
46;42;3,588353931;3,256098937;0,907407407
46;43;3,588353931;3,256098937;0,907407407
46;44;3,588353931;3,256098937;0,907407407
46;45;3,588353931;3,256098937;0,907407407
46;46;3,588353931;3,256098937;0,907407407
46;47;3,588353931;3,256098937;0,907407407
46;48;3,588353931;3,256098937;0,907407407
46;49;3,588353931;3,256098937;0,907407407
46;50;3,588353931;3,256098937;0,907407407
46;51;3,588353931;3,256098937;0,907407407
46;52;3,588353931;3,256098937;0,907407407
46;53;3,588353931;3,256098937;0,907407407
46;54;3,588353931;3,256098937;0,907407407
46;55;3,588353931;3,256098937;0,907407407
46;56;3,588353931;3,256098937;0,907407407
46;57;3,588353931;3,256098937;0,907407407
46;58;3,588353931;3,256098937;0,907407407
46;59;3,588353931;3,256098937;0,907407407
46;60;3,588353931;3,256098937;0,907407407
46;61;3,588353931;3,256098937;0,907407407
46;62;3,588353931;3,256098937;0,907407407
46;63;3,588353931;3,256098937;0,907407407
46;64;3,588353931;3,256098937;0,907407407
46;65;3,588353931;3,256098937;0,907407407
46;66;3,588353931;3,256098937;0,907407407
46;67;3,588353931;3,256098937;0,907407407
46;68;3,588353931;3,256098937;0,907407407
46;69;3,588353931;3,256098937;0,907407407
46;70;3,588353931;3,256098937;0,907407407
46;71;3,588353931;3,256098937;0,907407407
46;72;3,588353931;3,256098937;0,907407407
46;73;3,588353931;3,256098937;0,907407407
46;74;3,588353931;3,256098937;0,907407407
46;75;3,588353931;3,256098937;0,907407407
46;76;3,588353931;3,256098937;0,907407407
46;77;3,588353931;3,256098937;0,907407407
46;78;3,588353931;3,256098937;0,907407407
46;79;3,588353931;3,256098937;0,907407407
46;80;3,588353931;3,256098937;0,907407407
46;81;3,588353931;3,256098937;0,907407407
46;82;3,588353931;3,256098937;0,907407407
46;83;3,588353931;3,256098937;0,907407407
46;84;3,588353931;3,256098937;0,907407407
46;85;3,588353931;3,256098937;0,907407407
46;86;3,588353931;3,256098937;0,907407407
46;87;3,588353931;3,256098937;0,907407407
46;88;3,588353931;3,256098937;0,907407407
46;89;3,588353931;3,256098937;0,907407407
46;90;3,588353931;3,256098937;0,907407407
46;91;3,588353931;3,256098937;0,907407407
46;92;3,588353931;3,256098937;0,907407407
46;93;3,588353931;3,256098937;0,907407407
46;94;3,588353931;3,256098937;0,907407407
46;95;3,588353931;3,256098937;0,907407407
46;96;3,588353931;3,256098937;0,907407407
46;97;3,588353931;3,256098937;0,907407407
46;98;3,588353931;3,256098937;0,907407407
46;99;3,588353931;3,256098937;0,907407407
46;100;3,588353931;3,256098937;0,907407407
46;101;3,588353931;3,256098937;0,907407407
46;102;3,588353931;3,256098937;0,907407407
46;103;3,588353931;3,256098937;0,907407407
46;104;3,588353931;3,256098937;0,907407407
46;105;3,588353931;3,256098937;0,907407407
46;106;3,588353931;3,256098937;0,907407407
46;107;3,588353931;3,256098937;0,907407407
46;108;3,588353931;3,256098937;0,907407407
46;109;3,588353931;3,256098937;0,907407407
46;110;3,588353931;3,256098937;0,907407407
46;111;3,588353931;3,256098937;0,907407407
46;112;3,588353931;3,256098937;0,907407407
46;113;3,588353931;3,256098937;0,907407407
46;114;3,588353931;3,256098937;0,907407407
46;115;3,588353931;3,256098937;0,907407407
46;116;3,588353931;3,256098937;0,907407407
46;117;3,588353931;3,256098937;0,907407407
46;118;3,588353931;3,256098937;0,907407407
46;119;3,588353931;3,256098937;0,907407407
46;120;3,588353931;3,256098937;0,907407407
46;121;3,588353931;3,256098937;0,907407407
46;122;3,588353931;3,256098937;0,907407407
46;123;3,588353931;3,256098937;0,907407407
46;124;3,588353931;3,256098937;0,907407407
46;125;3,588353931;3,256098937;0,907407407
46;126;3,588353931;3,256098937;0,907407407
46;127;3,588353931;3,256098937;0,907407407
46;128;3,588353931;3,256098937;0,907407407
46;129;3,588353931;3,256098937;0,907407407
46;130;3,588353931;3,256098937;0,907407407
46;131;3,588353931;3,256098937;0,907407407
46;132;3,588353931;3,256098937;0,907407407
46;133;3,588353931;3,256098937;0,907407407
46;134;3,588353931;3,256098937;0,907407407
46;135;3,588353931;3,256098937;0,907407407
46;136;3,588353931;3,256098937;0,907407407
46;137;3,588353931;3,256098937;0,907407407
46;138;3,588353931;3,256098937;0,907407407
46;139;3,588353931;3,256098937;0,907407407
46;140;3,588353931;3,256098937;0,907407407
46;141;3,588353931;3,256098937;0,907407407
46;142;3,588353931;3,256098937;0,907407407
46;143;3,588353931;3,256098937;0,907407407
46;144;3,588353931;3,256098937;0,907407407
46;145;3,588353931;3,256098937;0,907407407
46;146;3,588353931;3,256098937;0,907407407
46;147;3,588353931;3,256098937;0,907407407
46;148;3,588353931;3,256098937;0,907407407
46;149;3,588353931;3,256098937;0,907407407
46;151;3,588353931;3,256098937;0,907407407
46;152;3,588353931;3,256098937;0,907407407
46;153;3,588353931;3,256098937;0,907407407
46;154;3,588353931;3,256098937;0,907407407
46;155;3,588353931;3,256098937;0,907407407
46;156;3,588353931;3,256098937;0,907407407
46;157;3,588353931;3,256098937;0,907407407
46;158;3,588353931;3,256098937;0,907407407
46;159;3,588353931;3,256098937;0,907407407
46;160;3,588353931;3,256098937;0,907407407
46;161;3,588353931;3,256098937;0,907407407
46;162;3,588353931;3,256098937;0,907407407
46;163;3,588353931;3,256098937;0,907407407
46;164;3,588353931;3,256098937;0,907407407
46;165;3,588353931;3,256098937;0,907407407
46;166;3,588353931;3,256098937;0,907407407
46;167;3,588353931;3,256098937;0,907407407
46;168;3,588353931;3,256098937;0,907407407
46;169;3,588353931;3,256098937;0,907407407
46;170;3,588353931;3,256098937;0,907407407
46;171;3,588353931;3,256098937;0,907407407
46;172;3,588353931;3,256098937;0,907407407
46;173;3,588353931;3,256098937;0,907407407
46;174;3,588353931;3,256098937;0,907407407
46;175;3,588353931;3,256098937;0,907407407
46;176;3,588353931;3,256098937;0,907407407
46;177;3,588353931;3,256098937;0,907407407
46;178;3,588353931;3,256098937;0,907407407
46;179;3,588353931;3,256098937;0,907407407
46;180;3,588353931;3,256098937;0,907407407
47;0;3,588353931;3,256098937;0,907407407
47;1;3,588353931;3,256098937;0,907407407
47;2;3,588353931;3,256098937;0,907407407
47;3;3,588353931;3,256098937;0,907407407
47;4;3,588353931;3,256098937;0,907407407
47;5;3,588353931;3,256098937;0,907407407
47;6;3,588353931;3,256098937;0,907407407
47;7;3,588353931;3,256098937;0,907407407
47;8;3,588353931;3,256098937;0,907407407
47;9;3,588353931;3,256098937;0,907407407
47;10;3,588353931;3,256098937;0,907407407
